Type,Airline,Year,Month,Aircraft Number,Aircraft Hours,Aircraft Kilometres,Passenger Number,Passenger Kilometers,Seat Kilometers,Passenger Load Factor,Freight,Mail,Total Cargo,Passenger Tonne Kilometer,Mail Tonne Kilometer,Freight Tonne Kilometer,Total Tonne Kilometer,Available Tonne Kilometer,Weight Load Factor
NonScheduledDomestic,QuikJet Cargo,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NonScheduledDomestic,Total Domestic,2015,1,236,280,143,29272,18082,20895,86.537,2,0,2,1384,1,0,1385,2006,69.043
NonScheduledDomestic,Total Domestic,2015,2,232,291,143,28152,17516,20706,84.594,2,0,2,1166,3,0,1169,2008,58.217
NonScheduledDomestic,Total Domestic,2015,3,275,344,174,34311,21891,25991,84.225,4,0,4,1453,0,0,1453,2286,63.561
NonScheduledDomestic,Total Domestic,2015,4,195,233,121,22681,14392,17780,80.945,2,0,2,978,2,0,980,1632,60.049
NonScheduledDomestic,Total Domestic,2015,5,271,321,431,31752,19557,23736,82.394,12,0,12,1353,8,0,1361,2216,61.417
NonScheduledDomestic,Total Domestic,2015,6,266,269,164,32599,20065,23945,83.796,14,0,14,1411,8,0,1419,2289,61.992
NonScheduledDomestic,Total Domestic,2015,7,184,214,113,22563,13938,16490,84.524,8,0,8,848,3,0,851,1388,61.311
NonScheduledDomestic,Total Domestic,2015,8,200,236,116,25623,14872,16287,91.312,2,0,2,908,1,0,909,1501,60.56
NonScheduledDomestic,Total Domestic,2015,9,228,281.35,118.645,29733,15538,17325,89.685,4,0,4,945,3,0,948,1572,60.305
NonScheduledDomestic,Total Domestic,2015,10,237,303,132,31251,17492,20059,87.203,8,0,8,1053,8,0,1061,1830,57.978
NonScheduledDomestic,Total Domestic,2015,11,233,292,130,31327,17556,19590,89.617,9,0,9,1064,5,0,1069,1874,57.044
NonScheduledDomestic,Total Domestic,2015,12,254,356.49,811,35016,21302,23774,89.602,8,0,8,1076,9,0,1085,2144,50.606
NonScheduledDomestic,Total Domestic,2016,1,268,379,153.852,33782,19847,23287,85.228,3,0,3,1308,0,0,1308,2154,60.724
NonScheduledDomestic,Total Domestic,2016,2,268,383.41,169.299,34518,22466,26394,85.118,7,0,7,1476,5,0,1481,2372,62.437
NonScheduledDomestic,Total Domestic,2016,3,301,419.77,145.331,37759,22565,26609,84.802,5,0,5,1381,0,0,1381,2366,58.369
NonScheduledDomestic,Total Domestic,2016,4,267,385,158,35151,20102,24110,83.376,8,0,8,1268,1,0,1269,2029,62.543
NonScheduledDomestic,Total Domestic,2016,5,304,488,216,46398,39948,43018,92.863,7,0,7,2673,5,0,2678,5462,49.03
NonScheduledDomestic,Total Domestic,2016,6,269,375,154,35002,20168,22849,88.266,9,0,9,1309,3,0,1312,2209,59.393
NonScheduledDomestic,Total Domestic,2016,7,266,364,148,32914,17323,20998,82.498,3,0,3,1116,0,0,1116,1993,55.996
NonScheduledDomestic,Total Domestic,2016,8,249,353,146,31229,17036,20678,82.387,9,0,9,1090,5,0,1095,1949,56.183
NonScheduledDomestic,Total Domestic,2016,9,249,332,134,31206,16850,19729,85.407,13,0,13,1051,5,0,1056,1876,56.29
NonScheduledDomestic,Total Domestic,2016,10,286,367,176,32150,17984,25541,70.412,9,0,9,1090,5,0,1095,2477,44.207
NonScheduledDomestic,Total Domestic,2016,11,209,329,152,24305,17747,22868,77.606,14,0,14,941,12,0,953,2543,37.475
NonScheduledDomestic,Total Domestic,2016,12,271,376,160,36148,21640,24366,88.812,18,0,18,1301,12,0,1313,2281,57.562
NonScheduledDomestic,Total Domestic,2017,1,237,348,153,30295,18409,22084,83.359,8,0,8,1080,6,0,1086,2061,52.693
NonScheduledDomestic,Total Domestic,2017,2,304,432,195.29,38129,22668,28171,80.466,33,10,43,1428.55,25,1,1454.55,2682.58,54.222
NonScheduledDomestic,Total Domestic,2017,3,305,416,173,37770,21729,25332,85.777,21,5,26,1328,12,3,1343,2395,56.075
NonScheduledDomestic,Total Domestic,2017,4,257,348.166,143.43,33341,18581,21874,84.946,2,6,8,1356,2,3,1361,2023,67.276
NonScheduledDomestic,Total Domestic,2017,5,259,348.75,143.275,34098,19288.45,21898.45,88.081,0,6,6,1406.609,0,4,1410.609,2057.062,68.574
NonScheduledDomestic,Total Domestic,2017,6,234,319,130,31185,17205,19454,88.439,1,4,5,1292,1,2,1295,1827,70.881
NonScheduledDomestic,Total Domestic,2017,7,249,329,132,32174,16870,19843,85.017,1,8,9,1288,1,5,1294,1864,69.421
NonScheduledDomestic,Total Domestic,2017,8,223,311,143.71,27747,17609,21223,82.971,6,14.105,20.105,1390,4,9,1403,2084,67.322
NonScheduledDomestic,Total Domestic,2017,9,250,330,150,32108,18862,22247,84.784,10,19,29,1529,14,13,1556,2192,70.985
NonScheduledDomestic,Total Domestic,2017,10,258,340,150,32114,18524,22681,81.672,4,17,21,1234,4,9,1247,1841,67.735
NonScheduledDomestic,Total Domestic,2017,11,275,376.42,172.724,36059,22112,26469,83.539,30,30.418,60.418,1732,19,19,1770,2558,69.195
NonScheduledDomestic,Total Domestic,2017,12,276,412.5,173.08,36884,23071,26429,87.294,31,35.423,66.423,1617,1,13,1631,2193,74.373
NonScheduledDomestic,Total Domestic,2018,1,142,223,107,16889,13025,15874,82.052,16,12,28,1125,1,3,1129,1507,74.917
NonScheduledDomestic,Total Domestic,2018,2,215,317.25,147.5,24371,17355,21603,80.336,7.9,13,20.9,1395.3,5,5,1405.3,2213.6,63.485
NonScheduledDomestic,Total Domestic,2018,3,361,519.31,284.56,35905,19588.9,32264.5,60.713,14.9,11.038,25.938,1548.9,10.2,5.7,1564.8,3171.1,49.346
NonScheduledDomestic,Total Domestic,2018,4,358,509,279.3,37302,20291.6,32446.8,62.538,17.3,5.705,23.005,1688.5,12,5,1705.5,3286.3,51.897
NonScheduledDomestic,Total Domestic,2018,5,354,500.2,282.4,37240,20233.7,31938.4,63.352,35.7,6.201,41.901,1672.2,34.7,5.2,1712.1,3265.3,52.433
NonScheduledDomestic,Total Domestic,2018,6,350,510.18,275.8,36809,20321.7,31826.1,63.852,37.9,7.031,44.931,1576.9,28,3.3,1608.2,3067.6,52.425
NonScheduledDomestic,Total Domestic,2018,7,360,495.55,272.32,37063,18966.3,30177.2,62.85,25.201,7.278,32.479,1504.4,18,4.3,1526.7,2945.7,51.828
NonScheduledDomestic,Total Domestic,2018,8,350,488.63,275.11,35116,18533.48,29780.52,62.234,8.58,6.09,14.67,1462.01,6,4,1472.01,2897.09,50.81
NonScheduledDomestic,Total Domestic,2018,9,342,480.533,270.116,34704,18217.338,28719.938,63.431,15.141,6.583,21.724,1358.92,8,1,1367.92,2721.13,50.27
NonScheduledDomestic,Total Domestic,2018,10,383,534,302.888,39432,21845.222,34353.85,63.589,24.213,5.342,29.555,1754.007,18.67,3.58,1776.257,3418.507,51.96
NonScheduledDomestic,Total Domestic,2018,11,359,514.667,284.812,39675,23833.921,33432.014,71.291,27.151,6.335,33.486,1881.047,19.111,3,1903.158,3236.783,58.798
NonScheduledDomestic,Total Domestic,2018,12,422,599.72,333.143,47254,27700.221,39730.937,69.72,33.401,5.471,38.873,2146.782,14,2,2162.782,3765.156,57.442
NonScheduledDomestic,Total Domestic,2019,1,374,555.37,312.76,38760,23122.84,35973.85,64.277,28.57,4.304,32.874,1804.32,18.64,3,1825.96,3499.53,52.177
NonScheduledDomestic,Total Domestic,2019,2,234,357.217,183.691,27645,17943.529,23682.859,75.766,10.284,2.52,12.804,1364.773,7,2,1373.773,2296.161,59.829
NonScheduledDomestic,Total Domestic,2019,3,333,496.5,262.845,38609,24951.061,34617.331,72.077,32.959,0,32.959,1913.797,23,0,1936.797,3465.29,55.891
NonScheduledDomestic,Total Domestic,2019,4,255,382.41,198.52,27609,17277.87,25024.36,69.044,0,0,0,1295.84,0,0,1295.84,2435.97,53.196
NonScheduledDomestic,Total Domestic,2019,5,293,453.333,240.821,34924,23902.565,31328.826,76.296,0,0,0,1792.692,0,0,1792.692,3136.202,57.161
NonScheduledDomestic,Total Domestic,2019,6,295,445.117,236.627,35669,22537.876,29143.024,77.335,0,0,0,1690.516,0,0,1690.516,2886.059,58.575
NonScheduledDomestic,Total Domestic,2019,7,325,465.583,229.88,39926,22373.243,28898.024,77.421,0,0,0,1677.993,0,0,1677.993,2746.533,61.095
NonScheduledDomestic,Total Domestic,2019,8,309,446.517,217.539,36266,20646.011,26676.06,77.395,0,0,0,1548.451,0,0,1548.451,2608.741,59.356
NonScheduledDomestic,Total Domestic,2019,9,340,497.3,254.409,38019,22630.494,28583.64,79.173,460.336,0,460.336,1697.287,570,0,2267.287,3597.16,63.03
NonScheduledDomestic,Total Domestic,2019,10,402,595.381,322.533,37353,21006.474,28095.788,74.767,1536.38,14.062,1550.442,1594.854,1757.902,5.957,3358.713,5468.739,61.417
NonScheduledDomestic,Total Domestic,2019,11,389,570.547,307.995,42647,24859.473,30547.668,81.379,974.797,8.586,983.383,1920.466,1077.969,5.957,3004.392,4816.445,62.378
NonScheduledDomestic,Total Domestic,2019,12,342,501.803,253.714,41507,23733.895,28228.518,84.078,499.882,9.197,509.079,1835.109,586.436,4.831,2426.375,3646.101,66.547
NonScheduledDomestic,Total Domestic,2020,1,353,518.19,262.49,41688,24439.898,30011.794,81.434,388.42,12.561,400.981,1890.107,379.348,6.192,2275.647,3625.137,62.774
NonScheduledDomestic,Total Domestic,2020,2,350,499.18,249.481,42847,24204.814,30469.047,79.441,5.004,12.967,17.971,1871.292,6.355,4.831,1882.478,3068.453,61.349
NonScheduledDomestic,Total Domestic,2020,3,307,464.08,299.079,30741,17385.781,30644.052,56.735,84.688,7.018,91.706,1347.564,164.87,3.672,1516.106,3391.85,44.699
NonScheduledDomestic,Total Domestic,2020,4,629,1028,817.787,1897,1625.932,37200.342,4.371,2678.309,0.151,2678.46,121.945,3195.686,,3317.631,14131.601,23.477
NonScheduledDomestic,Total Domestic,2020,5,244,468.47,397.095,4448,4815.872,31657.609,15.212,1875.697,,1875.697,2613.251,2456.61,,5069.861,7002.771,72.398
NonScheduledDomestic,Total Domestic,2020,6,194,356.66,214,10575,12516,19829,63.12,1584.316,,1584.316,916.806,1915.26,,2832.066,5523.017,51.278
NonScheduledDomestic,Total Domestic,2020,7,1043,1644.197,996.9,7567,10185.278,17752.216,57.375,7229.18,,7229.18,273.876,8257.074,,8530.95,17541.684,48.632
NonScheduledDomestic,Total Domestic,2020,8,1140,1911.37,1190.362,15278,99230.765,833520.021,11.905,7485.999,,7485.999,1341.732,8975.2,,10316.931,19529.532,52.827
NonScheduledDomestic,Total Domestic,2020,9,1252,2052.172,1243.098,12937,16307.985,26575.06,61.366,6382.754,,6382.754,1225.671,7536.055,,8761.726,20722.469,42.281
NonScheduledDomestic,Total Domestic,2020,10,1373,2279.945,1398.559,8429,6730.696,14971.656,44.956,7832.47,,7832.47,539.189,9609.248,,10148.438,24941.044,40.69
NonScheduledDomestic,Total Domestic,2020,11,1097,1830.704,1090.016,20535,12673.984,24577.979,51.566,4817.464,,4817.464,956.044,5754.277,,6710.321,18700.016,35.884
NonScheduledDomestic,Total Domestic,2020,12,1339,2177.583,1268.461,36205,24010.661,43991.772,54.58,5766.998,,5766.998,1831.716,6618.765,,8450.481,20842.568,40.544
NonScheduledDomestic,Total Domestic,2021,1,1391,2446.802,1351.728,44175,27647.525,46707.417,59.193,5023.218,,5023.218,2027.664,5708.927,,7736.591,20420.528,37.886
NonScheduledDomestic,Total Domestic,2021,2,1421,2450.166,1386.908,47107,28822.368,43483.666,66.283,5714.744,,5714.744,2522.303,6312.51,,8834.813,21412.338,41.26
NonScheduledDomestic,Total Domestic,2021,3,1696,3018.47,1703.115,46015,28294.496,42481.44,66.604,6514.863,,6514.863,2568.991,7180.855,,9749.846,26137.08,37.303
NonScheduledDomestic,Total Domestic,2021,4,1513,2528.288,1651.4,44932,33097.78,81590.666,40.566,5969.97,,5969.97,3200.154,6780.436,,9980.59,26953.714,37.029
NonScheduledDomestic,Total Domestic,2021,5,1829,3119.21,2200.404,27576,17742.884,110326.768,16.082,10121.214,,10121.214,1618.823,12754.769,,14373.592,38800.671,37.045
NonScheduledDomestic,Total Domestic,2021,6,1544,2780.51,1881.161,38807,24738.55,97243.237,25.44,8874.621,47,8921.621,1831.945,11305.823,52.08,13189.847,30302.151,43.528
NonScheduledDomestic,Total Domestic,2021,7,1936,3630.563,2245.088,59545,44085.272,123276.48,35.761,10165.576,39.744,10205.32,3404.2,13079.714,61,16544.914,36234.91,45.66
NonScheduledDomestic,Total Domestic,2021,8,1665,3075.787,2029.705,68322,49723.937,129801.648,38.308,8665.937,33.027,8698.964,3777.03,11178.465,49,15004.496,31400.534,47.784
NonScheduledDomestic,Total Domestic,2021,9,1549,2962.34,1929.244,49165,37594.522,120563.106,31.182,9028.345,25.28,9053.625,2934.439,11863.96,36.2,14834.599,34424.28,43.093
NonScheduledDomestic,Total Domestic,2021,10,1646,3279.773,2015.91,64763,47445.128,131037.693,36.207,9363.838,11.078,9374.916,3593.46,12323.52,17.034,15934.013,35636.084,44.713
NonScheduledDomestic,Total Domestic,2021,11,994,1672.187,977.279,49104,31826.84,42543.704,74.81,5808.259,,5808.259,2387.904,7098.781,0,9486.685,18421.728,51.497
NonScheduledDomestic,Total Domestic,2021,12,1012,1699.333,1002.177,54493,35841.584,47620.626,75.265,5998.167,2.67,6000.837,2662.974,7245.937,3,9911.911,18509.681,53.55
NonScheduledDomestic,Total Domestic,2022,1,896,1505.633,881.534,43916,27694.966,38790.036,71.397,5239.02,10.059,5249.079,2209.57,6248.914,11.038,8469.522,15327.203,55.258
NonScheduledDomestic,Total Domestic,2022,2,933,1519.87,883.329,45657,29669.208,40895.59,72.549,5722.476,2,5724.476,2275.666,6434.02,4,8713.686,15372.899,56.682
NonScheduledDomestic,Total Domestic,2022,3,1022,1698.697,1005.035,53822,39861.219,51863.918,76.857,6255.093,1.056,6256.149,3109.159,7372.307,491.177,10972.643,21198.419,51.762
NonScheduledDomestic,Total Domestic,2022,4,643,1064.86,620.963,30422,22710.698,28551.33,79.543,3937.038,11.682,3948.72,1927.993,4788.899,15.719,6732.611,13053.391,51.577
NonScheduledDomestic,Total Domestic,2022,5,767,1211.963,687.537,36674,26583.413,35451.27,74.986,4364.474,28.146,4392.62,2363.75,5194.273,36.905,7594.928,14211.796,53.441
NonScheduledDomestic,Total Domestic,2022,6,730,1181.967,655.724,34879,24970.064,30851.634,80.936,4446.116,16.129,4462.245,2197.978,5280.939,22.395,7501.312,13435.197,55.833
NonScheduledDomestic,Total Domestic,2022,7,820,1303.413,716.916,50377,32468.032,36602.061,88.705,5382.459,,5382.459,2882.866,6793.837,,9676.703,16084.097,60.163
NonScheduledDomestic,Total Domestic,2022,8,853,1345.68,747.125,52413,35406.923,40791.914,86.799,4614.659,,4614.659,3152.022,5759.485,0.207,8911.713,15548.657,57.315
NonScheduledDomestic,Total Domestic,2022,9,848,1060.106,889.872,55098,38827.343,46619.251,83.286,4134.828,0.255,4135.083,3456.984,5028.753,1.984,8487.721,14311.14,59.308
NonScheduledDomestic,Total Domestic,2022,10,771,1154.023,623.109,55338,38014.87,44402.208,85.615,3964.963,,3964.963,3377.573,5016.633,1.299,8395.505,12802.895,65.575
NonScheduledDomestic,Total Domestic,2022,11,705,1099.617,582.68,62946,44730.563,48445.76,92.331,2817.755,0.409,2818.164,3922.46,3438.813,0.935,7362.208,11426.74,64.43
NonScheduledDomestic,Total Domestic,2022,12,722,1129.7,574.471,64370,45808.327,48879.896,93.716,2620.828,0.07,2620.898,4025.815,3242.437,0.244,7268.496,11270.671,64.49
NonScheduledDomestic,Total Domestic,2023,1,647,980.7,469.339,59355,41419.011,49517.658,83.645,1147.658,0.035,1147.693,3644.674,1389.923,0.733,5035.329,8854.299,56.869
NonScheduledDomestic,Total Domestic,2023,2,595,921.067,409.104,62249,42779.279,49546.442,86.342,736.572,0.07,736.642,3771.615,759.275,0.634,4531.524,7255.165,62.459
NonScheduledDomestic,Total Domestic,2023,3,568,832.899,397.748,59781,41926.912,48386.826,86.649,620.402,0.101,620.503,3733.712,715.128,1.19,4450.03,7281.685,61.113
NonScheduledDomestic,Total Domestic,2023,4,562,868.8,396.908,56186,39390.597,45387.959,86.786,545.121,0.284,545.405,3505.689,622.207,0.944,4128.841,7448.147,55.434
NonScheduledDomestic,Total Domestic,2023,5,442,482.067,292.354,34461,24390.313,29681.443,82.174,602.966,0.537,603.503,2170.825,654.264,1.099,2826.188,5386.585,52.467
NonScheduledDomestic,Total Domestic,2023,6,438,796.6,310.12,31397,22176.922,24665.48,89.911,971.983,,971.983,1973.953,1106.362,0,3080.314,5388.347,57.166
NonScheduledDomestic,Total Domestic,2023,7,428,786.533,306.741,29720,20822.46,23929.452,87.016,1158.225,0.408,1158.633,1863.163,1415.632,0.905,3279.701,5805.827,56.49
NonScheduledDomestic,Total Domestic,2023,8,390,710.683,256.58,27436,15588.933,19365.253,80.5,676.027,0.055,676.082,1391.128,874.27,0.097,2265.495,4513.363,50.195
NonScheduledDomestic,Total Domestic,2023,9,419,834.2,311.227,28130,15943.107,20076.694,79.411,1149.372,0.002,1149.374,1417.02,1972.198,0.001,3389.22,8477.016,39.981
NonScheduledDomestic,Total Domestic,2023,10,482,1011.767,392.853,33565,21171.595,36538.789,57.943,1177.24,0.148,1177.388,1919.591,1406.588,0.118,3326.297,6945.71,47.89
NonScheduledDomestic,Total Domestic,2023,11,397,798.567,299.883,33650,21806.105,31303.201,69.661,866.275,0.2,866.475,1922.229,1027.642,0.089,2949.961,5321.63,55.433
NonScheduledDomestic,Total Domestic,2023,12,501,1002.334,380.582,43687,26343.511,31743.769,82.988,1551.34,0,1551.34,2235.813,1897.418,0,4133.23,6708.316,61.614
NonScheduledDomestic,Total Domestic,2024,1,566,739.083,413.638,45216,27034.729,33740.984,80.124,1344.754,2.454,1347.208,2258.515,1547.607,2.753,3808.876,7651.77,49.778
NonScheduledDomestic,Total Domestic,2024,2,516,1066.833,354.892,45570,27320.487,32128.898,85.034,638.1,5.155,643.255,2258.439,786.683,4.872,3049.994,6477.059,47.089
NonScheduledDomestic,Total Domestic,2024,3,679,1496.983,633.703,56207,39025.871,53060.941,73.549,1464.54,13.174,1477.715,3185.816,1879.756,19.678,5085.249,10515.624,48.359
NonScheduledDomestic,Total Domestic,2024,4,616,1363.963,529.171,50230,31949.764,42825.25,74.605,1444.034,17.234,1461.268,3626.126,1901.271,15.837,5543.234,8944.284,61.975
NonScheduledDomestic,Total Domestic,2024,5,865,1724.529,825.746,74210,57627.128,87368.671,65.959,1250.373,1.575,1251.948,5430.126,1551.421,1.954,6983.501,14456.898,48.306
NonScheduledDomestic,Total Domestic,2024,6,646,1381.427,680.852,57074,36838.093,46696.109,78.889,1373.256,0.294,1373.55,3368.12,1753.184,0.376,5121.68,9744.121,52.562
NonScheduledDomestic,Total Domestic,2024,7,613,1223.439,487.289,57322,34668.614,44406.463,78.071,1662.562,0.297,1662.859,3100.042,2103.833,0.483,5204.357,8865.504,58.703
NonScheduledDomestic,Total Domestic,2024,8,520,975.212,384.702,51592,30248.095,38170.618,79.244,1216.682,0.462,1217.143,2702.998,1590.145,0.512,4293.656,6976.392,61.546
NonScheduledDomestic,Total Domestic,2024,9,600,1221.266,498.083,50356,31078.437,38158.776,81.445,2620.555,0.005,2620.56,2685.572,3453.027,0.002,6138.6,9848.708,62.329
NonScheduledDomestic,Total Domestic,2024,10,575,1043.514,433.35,32848,21566.798,41507.514,51.959,1796.425,0.088,1796.513,1961.637,2287.604,0.103,4249.344,8141.328,52.195
NonScheduledDomestic,Total Domestic,2024,11,560,1037.366,450.566,58227,36360.263,42410.593,85.734,1450.95,0.011,1450.961,3131.708,2141.982,0.023,5273.712,8598.633,61.332
NonScheduledDomestic,Total Domestic,2024,12,554,881.06,413.673,58219,35104.626,40776.995,86.089,1562.694,1.204,1563.897,2989.739,2266.093,0.617,5256.449,8336.93,63.05
NonScheduledDomestic,Total Domestic,2025,1,487,751.717,353.137,49620,29532.782,36425.137,81.08,1398.325,5.078,1403.403,2525.534,1959.238,6.779,4491.55,6848.082,65.59
NonScheduledDomestic,Total Domestic,2025,2,481,885.033,328.233,54467,32485.48,37952.643,85.59,822.155,4.152,826.307,2754.584,1096.87,3.476,3854.931,6200.937,62.17
NonScheduledDomestic,Total Domestic,2025,3,566,871.968,391.212,53959,31709.544,38076.045,83.28,1747.73,0.701,1748.431,2685.559,2360.537,0.796,5046.892,8146.234,61.95
NonScheduledDomestic,Total Domestic,2025,4,501,798.069,370.023,53530,34753.103,41419.568,83.91,1197.392,0.015,1197.407,2997.984,1505.924,1.027,4504.935,6908.34,65.21
NonScheduledDomestic,Total Domestic,2025,5,443,673.485,300.903,46229,28978.389,36440.676,79.52,939.675,0.312,939.987,2478.317,1107.147,1.423,3586.888,5816.217,61.67
NonScheduledDomestic,Total Domestic,2025,6,422,600.411,250.558,47731,27035.94,32523.493,83.13,549.858,6.34,556.198,2290.269,573.199,8.045,2871.514,4674.767,61.43
NonScheduledDomestic,Total Domestic,2025,7,560,876.129,428.537,52375,32530.679,38620.106,84.23,2214.283,1.707,2215.99,2674.152,2867.552,1.645,5543.349,8866.466,62.52
NonScheduledDomestic,Total Domestic,2025,8,388,598.117,278.219,36088,22657.204,28198.932,80.35,1134.512,1.579,1136.091,2144.795,1420.445,1.177,3566.416,5637.254,63.27
NonScheduledDomestic,Total Domestic,2025,9,464,703.513,325.655,47890,27333.391,32397.2,84.37,1317.894,2.512,1320.407,2601.912,1738.625,1.832,4342.368,6670.709,65.1
NonScheduledDomestic,Total Domestic,2025,10,497,725.013,348.2,48404,28359.032,35526.907,79.82,1476.965,1.836,1478.801,2390.528,1829.876,2.463,4222.867,7113.525,59.36
NonScheduledDomestic,Total Domestic,2025,11,529,779.943,367.049,55579,32776.115,38140.031,85.94,1427.921,0.118,1428.039,2835.602,1782.241,1.93,4619.773,7261.519,63.62
NonScheduledDomestic,Total Domestic,2025,12,573,932.93,455.27,56952,33716.77,38628.685,87.28,2784.599,0.672,2785.271,3033.794,3768.887,1.413,6804.093,10130.452,67.16
NonScheduledDomestic,Total Domestic,2026,1,570,949.78,456.563,50872,30053.227,36216.628,82.98,2209.22,1.638,2210.858,2729.066,2922.149,2.941,5654.156,9659.642,58.53
NonScheduledDomestic,Total Domestic,2026,2,543,856.8,414.187,49918,30384.24,43300.017,70.17,1579.249,0.319,1579.568,2749.124,2019.444,0.484,4769.052,8012.751,59.52
NonScheduledDomestic,Total Domestic,2026,3,581,908.617,429.602,49848,28955.363,37411.312,77.4,2089.859,0.605,2090.464,2648.98,2573.049,0.27,5222.299,8707.057,59.98
NonScheduledDomestic,Total Domestic,2026,4,550,827.413,385.623,51880,30979.808,38564.748,80.33,1413.635,0.139,1413.774,2836.545,1734.216,0.084,4570.845,7268.287,62.89
NonScheduledDomestic,Vistara,2017,11,3,4.42,2.724,447,407,430,94.651,0,0,0,30,0,0,30,40,75
NonScheduledDomestic,Vistara,2017,12,2,4,3.4,287,498,548,90.876,0,0,0,37,0,0,37,52,71.154
NonScheduledDomestic,Vistara,2018,2,2,8.25,1.5,286,216,239,90.377,0,0,0,16.2,0,0,16.2,22.7,71.366
NonScheduledDomestic,Vistara,2018,3,2,15.11,1.56,243,185,246,75.203,0,0,0,13.9,0,0,13.9,23.4,59.402
NonScheduledDomestic,Vistara,2018,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NonScheduledDomestic,Vistara,2018,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NonScheduledDomestic,Vistara,2018,6,2,19.48,2.9,272,396,458,86.463,0,0,0,24,0,0,24,34,70.588
NonScheduledDomestic,Vistara,2018,7,2,3.35,1.82,250,227,287,79.094,0,0,0,20.4,0,0,20.4,34.4,59.302
NonScheduledDomestic,Vistara,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NonScheduledDomestic,Vistara,2018,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NonScheduledDomestic,Vistara,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NonScheduledDomestic,Vistara,2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NonScheduledDomestic,Vistara,2018,12,10,4.137,6.21,846,525.366,1018.44,51.585,0,0,0,47.283,0,0,47.283,106.812,44.267
NonScheduledInternational,Air India,2020,4,84,589.517,619.278,3505,10032.445,129675.916,7.737,839.165,,839.165,752.433,3881.776,,4634.21,21013.451,22.054
NonScheduledInternational,Air India,2020,5,338,2308.35,2505.518,39457,271698.54,461150,58.918,1501.793,35.51,1537.303,24515.96,7682.802,302,32500.762,70001.931,46.428
NonScheduledInternational,Air India,2020,6,645,5636.983,6507.477,110328,938902.613,1206836.438,77.799,1567.85,,1567.85,86355.796,10369.623,3.481,96728.899,182830.251,52.906
NonScheduledInternational,Air India,2020,7,646,5643.301,5829.351,99732,828546.563,1220888.347,67.864,1683.652,,1683.652,76084.553,12042.376,,88126.929,188098.244,46.852
NonScheduledInternational,Air India,2020,8,596,5515.117,4694.118,94308,822193.875,1202207.108,68.39,1775.504,,1775.504,75358.576,14002.239,,89360.814,186140.41,48.007
NonScheduledInternational,Air India,2020,9,705,6605.751,5713.628,93561,766353.621,1446711.218,52.972,2750.34,,2750.34,70549.592,21602.35,,92151.942,223795.315,41.177
NonScheduledInternational,Air India,2020,10,913,7669.998,6574.196,119859,883513.971,1601852.774,55.156,3755.102,,3755.102,81339.951,29008.56,,110348.511,243180.436,45.377
NonScheduledInternational,Air India,2020,11,1032,8280.808,6676.613,139050,885349.371,1616858.978,54.757,4673.61,,4673.61,93580.929,29690.38,,123271.309,245598.041,50.192
NonScheduledInternational,Air India,2020,12,1076,8446.55,7081.184,168066,1248149.632,1705441.054,73.186,4640.714,,4640.714,112654.137,32866.954,,145521.091,258863.502,56.215
NonScheduledInternational,Air India,2021,1,1339,9340.9,7715.018,206429,1377109.054,1842696.58,74.733,4580.26,,4580.26,124868.132,29575.836,,154443.968,277916.457,55.572
NonScheduledInternational,Air India,2021,2,1350,9485.251,7827.214,211489,1384452.494,1886130.182,73.402,5552.057,,5552.057,125395.718,34590.324,,159986.042,284878.117,56.159
NonScheduledInternational,Air India,2021,3,1478,10518.6,8722.905,233320,1542712.942,2111529.666,73.061,6062.677,,6062.677,139714.714,40068.983,,179783.697,319613.411,56.25
